# ============================================
# INSTANCE: Suffolk, Virginia
# ============================================
# Real-world instance for drone-assisted rural delivery
# 104 customers, 270 road network nodes
#
# Problem: Vehicle routing with drone delivery
# Coordinates: Latitude/Longitude (decimal degrees)
# Distances: Feet
# Time: Minutes
# ============================================

# ============================================
# PROBLEM PARAMETERS
# ============================================

# Drone parameters
let flightTime := 30;                    # Maximum drone flight time (minutes)
let droneSpeed := 5720;                  # Drone airspeed (ft/min)
let droneServiceTime[1] := 0.083;        # Takeoff time (minutes)
let droneServiceTime[2] := 0.5;          # Customer service time (minutes)
let droneServiceTime[3] := 0.083;        # Landing time (minutes)

# Vehicle parameters
let vehicleSpeed[1] := 3080;             # Primary road speed (ft/min)
let vehicleSpeed[2] := 2200;             # Secondary road speed (ft/min)
let vehicleSpeed[3] := 880;              # Private road speed (ft/min)

# Algorithm parameters
let StepSize := 84;                      # Discretization step for launch/retrieval points (feet)

# ============================================
# NETWORK SIZE
# ============================================
let n := 270;                            # Number of road network nodes
let customers := 104;                    # Number of customers

# ============================================
# CUSTOMER COORDINATES (Latitude/Longitude)
# ============================================
param :   Xc              Yc           :=
1	-76.63497639	36.78413782
2	-76.63507741	36.78396861
3	-76.63520115	36.78374171
4	-76.63529767	36.7834754
5	-76.63543543	36.78316825
6	-76.63554215	36.78297147
7	-76.63565532	36.7826963
8	-76.63446045	36.78402011
9	-76.63461267	36.783801
10	-76.63472988	36.78353631
11	-76.63486618	36.78321056
12	-76.635	36.78299487
13	-76.635112	36.78260212
14	-76.63584258	36.78232608
15	-76.6353501	36.7821679
16	-76.63541358	36.78187394
17	-76.63485808	36.78209649
18	-76.63426922	36.78228617
19	-76.63464038	36.78265884
20	-76.63424021	36.78264236
21	-76.63593945	36.78169898
22	-76.63595042	36.78138604
23	-76.63597072	36.78116043
24	-76.63597152	36.78086877
25	-76.63543822	36.78156394
26	-76.63544008	36.78130371
27	-76.63541441	36.78098597
28	-76.63539882	36.7806979
29	-76.63482484	36.78186159
30	-76.63483833	36.78157745
31	-76.63485608	36.78135421
32	-76.63482181	36.78099753
33	-76.63482695	36.78076087
34	-76.63485001	36.78048194
35	-76.63429268	36.78195249
36	-76.6342948	36.78137999
37	-76.63429921	36.78111198
38	-76.63428603	36.78071785
39	-76.63429384	36.78054182
40	-76.63437611	36.78007778
41	-76.63400609	36.78007638
42	-76.6336906	36.78007256
43	-76.63271643	36.78950428
44	-76.63250138	36.79007583
45	-76.63127594	36.78980538
46	-76.63086394	36.79019439
47	-76.6310749	36.79079811
48	-76.6304381	36.79099289
49	-76.6301032	36.79145861
50	-76.64810285	36.79212863
51	-76.64876399	36.7966542
52	-76.64854122	36.79777737
53	-76.64618495	36.79584421
54	-76.64965774	36.79609213
55	-76.64698277	36.79187244
56	-76.64314143	36.79528785
57	-76.6424382	36.79406346
58	-76.64044871	36.79647579
59	-76.63993216	36.79580501
60	-76.63979693	36.79670573
61	-76.63938019	36.79625367
62	-76.64079324	36.79458561
63	-76.64009578	36.79481215
64	-76.63971889	36.79497346
65	-76.63941602	36.7953606
66	-76.6385238	36.79565442
67	-76.64326362	36.79911528
68	-76.65130532	36.80103117
69	-76.65057228	36.80175953
70	-76.64794511	36.80260666
71	-76.64565546	36.80377038
72	-76.65459768	36.80165924
73	-76.65439197	36.80070748
74	-76.65603265	36.80106311
75	-76.65498641	36.79869499
76	-76.65377606	36.79792139
77	-76.65483527	36.79668224
78	-76.63490908	36.78000758
79	-76.65866106	36.79166539
80	-76.65898167	36.79080239
81	-76.65837198	36.79259493
82	-76.65762618	36.79354001
83	-76.65934	36.79500132
84	-76.65678017	36.79458965
85	-76.65741661	36.79401368
86	-76.65580112	36.79472103
87	-76.65317242	36.80634475
88	-76.63428536	36.78155379
89	-76.64893438	36.79715242
90	-76.6431007	36.78455121
91	-76.64318246	36.78376045
92	-76.64844995	36.79388601
93	-76.64481272	36.78245346
94	-76.65633595	36.80004245
95	-76.64388302	36.78197552
96	-76.64373491	36.78201512
97	-76.64361471	36.78205206
98	-76.65325873	36.79537307
99	-76.65415525	36.79578353
100	-76.65439885	36.79492441
101	-76.6475476	36.79850898
102	-76.64404223	36.78193522
103	-76.64169832	36.79431379
104	-76.65620607	36.79737681
;

# ============================================
# ROAD NETWORK NODE COORDINATES (Latitude/Longitude)
# ============================================
param :   Xv              Yv           :=
1	-76.61792335	36.77590404
2	-76.63934335	36.7957422
3	-76.6395055	36.79593062
4	-76.64001859	36.79653764
5	-76.6403651	36.79694758
6	-76.64052568	36.79708028
7	-76.64111524	36.79727644
8	-76.64156291	36.79754793
9	-76.64168712	36.79777654
10	-76.64200452	36.79862562
11	-76.64253153	36.79914493
12	-76.64270645	36.79945864
13	-76.64291537	36.79993189
14	-76.63338879	36.78031378
15	-76.63374704	36.7803092
16	-76.63381095	36.78030838
17	-76.63393539	36.78030789
18	-76.63445661	36.78030583
19	-76.63455015	36.78030546
20	-76.63462429	36.78030571
21	-76.6350892	36.78032776
22	-76.6345514	36.78044192
23	-76.63455194	36.78050111
24	-76.63455384	36.78071091
25	-76.63455595	36.78094253
26	-76.63455747	36.78110889
27	-76.63456007	36.78139514
28	-76.63456106	36.78150321
29	-76.63456394	36.78181975
30	-76.63456488	36.78192269
31	-76.63456665	36.78211759
32	-76.65943836	36.78937873
33	-76.65963048	36.79004792
34	-76.65940393	36.79081233
35	-76.6591115	36.79167089
36	-76.65877497	36.79266814
37	-76.65858321	36.7932326
38	-76.65839116	36.79364577
39	-76.65783493	36.79441899
40	-76.65764747	36.79466386
41	-76.65724704	36.79518694
42	-76.65674997	36.79582916
43	-76.65641627	36.79625848
44	-76.65619908	36.79653947
45	-76.65599341	36.79687106
46	-76.65592116	36.79728049
47	-76.65588473	36.79774451
48	-76.65578468	36.79901235
49	-76.65572008	36.79979513
50	-76.65571617	36.79984621
51	-76.65565501	36.80068026
52	-76.65564365	36.80082318
53	-76.65558827	36.80182528
54	-76.6556991	36.8022824
55	-76.65649644	36.80391299
56	-76.6566444	36.80471336
57	-76.65680556	36.80628643
58	-76.65698112	36.80739628
59	-76.63341852	36.78243917
60	-76.63425712	36.78243649
61	-76.63456954	36.78243549
62	-76.63465326	36.78243477
63	-76.63517093	36.78243033
64	-76.62282121	36.78173924
65	-76.62383309	36.78079478
66	-76.62421403	36.78049776
67	-76.62451701	36.78026152
68	-76.62479656	36.78007099
69	-76.62627883	36.7789141
70	-76.62708217	36.77846678
71	-76.6278269	36.77817991
72	-76.6291418	36.77775996
73	-76.6303184	36.77754727
74	-76.63141208	36.77723435
75	-76.63186499	36.77700874
76	-76.63266411	36.7764528
77	-76.63353177	36.7893631
78	-76.63333656	36.78938472
79	-76.63312208	36.78954542
80	-76.63279239	36.7901395
81	-76.63257077	36.79038487
82	-76.63212682	36.7906247
83	-76.63201092	36.79066903
84	-76.63177895	36.79077678
85	-76.63154032	36.79096781
86	-76.63122253	36.79126156
87	-76.63046781	36.79168676
88	-76.62886459	36.79247342
89	-76.62590565	36.79403329
90	-76.62563931	36.7943065
91	-76.62528154	36.79482412
92	-76.63661461	36.79623944
93	-76.6384827	36.79530157
94	-76.63949068	36.79478922
95	-76.64003825	36.79451363
